symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
TDRD10	0.04312531862960421	0.0709378745064911	No data	No data	No data	No data	No data	No data	tudor domain containing 10
SLC5A6	0.042987744041098605	0.0707115747548646	No data	No data	No data	No data	No data	No data	solute carrier family 5 member 6
PKD1L3	0.04260075252268129	0.07007500309253446	No data	No data	No data	No data	No data	No data	polycystin 1 like 3, transient receptor potential channel interacting
CKS2	0.04259415493423288	0.07006415056051218	No data	No data	No data	No data	No data	No data	CDC28 protein kinase regulatory subunit 2
GADD45G	0.04439616296847392	0.06998866295672115	No data	No data	No data	0.06079307976116211	No data	No data	growth arrest and DNA damage inducible gamma
MUSTN1	0.04250565059820844	0.06991856764816073	No data	No data	No data	No data	No data	No data	musculoskeletal, embryonic nuclear protein 1
SEMA4D	0.04345037331183605	0.06973320721651896	No data	No data	No data	0.034787151196664985	No data	No data	semaphorin 4D
UBQLNL	0.04232063174886557	0.06961422569004683	No data	No data	No data	No data	No data	No data	ubiquilin like
POU5F1	0.04208032505325334	0.06921893942299748	No data	No data	No data	No data	No data	No data	POU class 5 homeobox 1
PLPPR2	0.04174958100530165	0.0686748905785384	No data	No data	No data	No data	No data	No data	phospholipid phosphatase related 2
NT5M	0.041249521800378254	0.0678523311574859	No data	No data	No data	No data	No data	No data	5',3'-nucleotidase, mitochondrial
SUSD2	0.04507683454958863	0.06715676583767488	No data	No data	No data	0.13982408345067285	No data	No data	sushi domain containing 2
ARHGAP20	0.040619367660297334	0.06681577544661123	No data	No data	No data	No data	No data	No data	Rho GTPase activating protein 20
STARD10	0.04055964149475387	0.06671753043948524	No data	No data	No data	No data	No data	No data	StAR related lipid transfer domain containing 10
SIDT2	0.04104437587850387	0.06660298549695126	No data	No data	No data	0.01823792392834863	No data	No data	SID1 transmembrane family member 2
HSPB9	0.04040509993050188	0.06646332130111103	No data	No data	No data	No data	No data	No data	heat shock protein family B (small) member 9
CYP17A1	0.06234778170949778	0.06645870140266295	No data	No data	No data	0.42971345650502596	No data	No data	cytochrome P450 family 17 subfamily A member 1
VTI1A	0.04032076513330952	0.06632459696353234	No data	No data	No data	No data	No data	No data	vesicle transport through interaction with t-SNAREs 1A
CKB	0.04216020922937989	0.0659771712484579	No data	No data	No data	0.06746343156828963	No data	No data	creatine kinase B
CAPN9	0.04009427125889388	0.06595203173850103	No data	No data	No data	No data	No data	No data	calpain 9
ZNF609	0.04265748213477754	0.06591280341349603	No data	No data	No data	0.08511031166562696	No data	No data	zinc finger protein 609
CABIN1	0.039994592188595336	0.06578806723680092	No data	No data	No data	No data	No data	No data	calcineurin binding protein 1
UBA5	0.04005017254263836	0.06527156190120138	No data	No data	No data	0.012158615952232422	No data	No data	ubiquitin like modifier activating enzyme 5
TFPI	0.08508630673489767	0.06518474617446056	No data	No data	No data	0.6183216358405204	No data	No data	tissue factor pathway inhibitor
EDEM2	0.03926142897670074	0.06458206942459108	No data	No data	No data	No data	No data	No data	ER degradation enhancing alpha-mannosidase like protein 2
ANKS1A	0.04074824095117243	0.06444405633450266	No data	No data	No data	0.051674117796987794	No data	No data	ankyrin repeat and sterile alpha motif domain containing 1A
CDHR4	0.0390124707480727	0.06417255204266846	No data	No data	No data	No data	No data	No data	cadherin related family member 4
OVCA2	0.03899330901250742	0.06414103244267359	No data	No data	No data	No data	No data	No data	OVCA2 serine hydrolase domain containing
GIPR	0.04627975679615378	0.06367676963810286	No data	No data	No data	0.24899832252175982	No data	No data	gastric inhibitory polypeptide receptor
EFCAB5	0.03851952451082889	0.0633616929133392	No data	No data	No data	No data	No data	No data	EF-hand calcium binding domain 5
GPSM3	0.03846632973297329	0.0632741915430112	No data	No data	No data	No data	No data	No data	G protein signaling modulator 3
TOMM20L	0.03844603684784428	0.06324081128787569	No data	No data	No data	No data	No data	No data	translocase of outer mitochondrial membrane 20 like
TBX4	0.038284032457704995	0.06297432636759241	No data	No data	No data	No data	No data	No data	T-box transcription factor 4
PPT2-EGFL8	0.03798338646506856	0.06247978653868823	No data	No data	No data	No data	No data	No data	PPT2-EGFL8 readthrough (NMD candidate)
CHST6	0.03778609119946832	0.06215525080801731	No data	No data	No data	No data	No data	No data	carbohydrate sulfotransferase 6
SECISBP2	0.03749344255278507	0.06167386600594283	No data	No data	No data	No data	No data	No data	SECIS binding protein 2
CFAP299	0.03708647285518522	0.06100443175586254	No data	No data	No data	No data	No data	No data	cilia and flagella associated protein 299
SSH1	0.03651390718703336	0.06006260470843987	No data	No data	No data	No data	No data	No data	slingshot protein phosphatase 1
RHOA	0.043688468898940264	0.05999980091337749	No data	No data	No data	0.23728826048849408	No data	No data	ras homolog family member A
PEX10	0.03617179358870459	0.059499853816935726	No data	No data	No data	No data	No data	No data	peroxisomal biogenesis factor 10
MYRF	0.03709439121542963	0.059497629863169886	No data	No data	No data	0.030396539880581056	No data	No data	myelin regulatory factor
WEE1	0.03989305304759339	0.05891710810271869	No data	No data	No data	0.1340786991463191	No data	No data	WEE1 G2 checkpoint kinase
ACAN	0.037435954978006565	0.05853964932258396	No data	No data	No data	0.06079307976116211	No data	No data	aggrecan
TAS2R1	0.035508486214823505	0.05840876355388766	No data	No data	No data	No data	No data	No data	taste 2 receptor member 1
TCTA	0.03531168217682183	0.05808503585531595	No data	No data	No data	No data	No data	No data	T cell leukemia translocation altered
GGTA1	0.03514984865233706	0.05781883199605997	No data	No data	No data	No data	No data	No data	glycoprotein alpha-galactosyltransferase 1 (inactive)
PRKG2	0.035112495045295115	0.05775738814885122	No data	No data	No data	No data	No data	No data	protein kinase cGMP-dependent 2
TMED10	0.03497633878226947	0.057533421434941404	No data	No data	No data	No data	No data	No data	transmembrane p24 trafficking protein 10
COPS3	0.03493393069361752	0.05746366334928667	No data	No data	No data	No data	No data	No data	COP9 signalosome subunit 3
DYNAP	0.034765091906763315	0.05718593636536429	No data	No data	No data	No data	No data	No data	dynactin associated protein
TCF4	0.034765091906763315	0.05718593636536429	No data	No data	No data	No data	No data	No data	transcription factor 4
CCDC68	0.034765091906763315	0.05718593636536429	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 68
SWSAP1	0.03465425462369764	0.05700361745093994	No data	No data	No data	No data	No data	No data	SWIM-type zinc finger 7 associated protein 1
PPM1D	0.0346023736020386	0.05691827710979771	No data	No data	No data	No data	No data	No data	protein phosphatase, Mg2+/Mn2+ dependent 1D
SPRY4	0.03455382038285153	0.056838410751031514	No data	No data	No data	No data	No data	No data	sprouty RTK signaling antagonist 4
CAMSAP2	0.03482905004163034	0.05668321184306935	No data	No data	No data	0.012158615952232422	No data	No data	calmodulin regulated spectrin associated protein family member 2
PRMT9	0.034300013426183544	0.056420917579662146	No data	No data	No data	No data	No data	No data	protein arginine methyltransferase 9
NELFE	0.0341966391701698	0.056250874778047445	No data	No data	No data	No data	No data	No data	negative elongation factor complex member E
B4GALNT2	0.034195559765048025	0.0562490992385847	No data	No data	No data	No data	No data	No data	beta-1,4-N-acetyl-galactosaminyltransferase 2
TMEM87B	0.03419082635330227	0.056241313135685575	No data	No data	No data	No data	No data	No data	transmembrane protein 87B
MCU	0.04540704472309806	0.056041062178575	No data	No data	No data	0.224681090617295	No data	0.27314330736690134	mitochondrial calcium uniporter
NAA25	0.03376033003559757	0.05553317938198204	No data	No data	No data	No data	No data	No data	N-alpha-acetyltransferase 25, NatB auxiliary subunit
TRIP4	0.033576980776319765	0.055231583772748005	No data	No data	No data	No data	No data	No data	thyroid hormone receptor interactor 4
IFIT5	0.03347167842813062	0.05505836940591078	No data	No data	No data	No data	No data	No data	interferon induced protein with tetratricopeptide repeats 5
DAG1	0.033412484392213115	0.054960999711613244	No data	No data	No data	No data	No data	No data	dystroglycan 1
RER1	0.033334778237783184	0.05483317898804534	No data	No data	No data	No data	No data	No data	retention in endoplasmic reticulum sorting receptor 1
PLD6	0.03326409372381379	0.05471690832986008	No data	No data	No data	No data	No data	No data	phospholipase D family member 6
TPBG	0.041382645858380376	0.054620841227219635	No data	No data	No data	0.26900937794314234	No data	No data	trophoblast glycoprotein
EMILIN3	0.03317978348897757	0.054578224395492134	No data	No data	No data	No data	No data	No data	elastin microfibril interfacer 3
TLNRD1	0.03303638330047086	0.05434234197421971	No data	No data	No data	No data	No data	No data	talin rod domain containing 1
OAS3	0.032905004277077494	0.05412623345675437	No data	No data	No data	No data	No data	No data	2'-5'-oligoadenylate synthetase 3
LRRC25	0.03276470570511088	0.05389545295917503	No data	No data	No data	No data	No data	No data	leucine rich repeat containing 25
GATAD2A	0.03275196555805175	0.053874496384661644	No data	No data	No data	No data	No data	No data	GATA zinc finger domain containing 2A
SPINK2	0.032586007020578615	0.05360150719226485	No data	No data	No data	No data	No data	No data	serine peptidase inhibitor Kazal type 2
NPHP3-ACAD11	0.0322540885688401	0.053055526542752564	No data	No data	No data	No data	No data	No data	NPHP3-ACAD11 readthrough (NMD candidate)
RAB11FIP4	0.032163268468255936	0.05290613437354355	No data	No data	No data	No data	No data	No data	RAB11 family interacting protein 4
FBXL17	0.03479147783279309	0.052517875528627994	No data	No data	No data	0.09422927362980127	No data	No data	F-box and leucine rich repeat protein 17
FAAP20	0.03168012453288118	0.05211139928646969	No data	No data	No data	No data	No data	No data	FA core complex associated protein 20
ATIC	0.031669917683556835	0.05209460979436887	No data	No data	No data	No data	No data	No data	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
SGSM3	0.031511090241527887	0.051833350712491566	No data	No data	No data	No data	No data	No data	small G protein signaling modulator 3
KCNE1	0.03123066588502167	0.051372073939530034	No data	No data	No data	No data	No data	No data	potassium voltage-gated channel subfamily E regulatory subunit 1
BSN	0.03120723448723256	0.051333531069385666	No data	No data	No data	No data	No data	No data	bassoon presynaptic cytomatrix protein
IFIT3	0.03301536878315402	0.05126812070087288	No data	No data	No data	0.06079307976116211	No data	No data	interferon induced protein with tetratricopeptide repeats 3
TAF1A	0.031114813196387054	0.051181505063780094	No data	No data	No data	No data	No data	No data	TATA-box binding protein associated factor, RNA polymerase I subunit A
NME6	0.031089907464444497	0.05114053702590406	No data	No data	No data	No data	No data	No data	NME/NM23 nucleoside diphosphate kinase 6
FLCN	0.031053945650948576	0.05108138257339532	No data	No data	No data	No data	No data	No data	folliculin
RAB27B	0.03100336505737227	0.05099818133770365	No data	No data	No data	No data	No data	No data	RAB27B, member RAS oncogene family
RASD1	0.033223616172752116	0.050791062919944854	No data	No data	No data	0.07718525824009546	No data	No data	ras related dexamethasone induced 1
RRM2B	0.030841313856296588	0.050731619416984494	No data	No data	No data	No data	No data	No data	ribonucleotide reductase regulatory TP53 inducible subunit M2B
NAV1	0.03110193643772911	0.05055239297594838	No data	No data	No data	0.012158615952232422	No data	No data	neuron navigator 1
MUC21	0.030577066120298424	0.05029695195641774	No data	No data	No data	No data	No data	No data	mucin 21, cell surface associated
GLP1R	0.36954244049232965	0.05025093966653948	No data	0.5792229543910723	No data	0.46125723948691455	No data	No data	glucagon like peptide 1 receptor
LTF	0.03400095067474457	0.050139975244274125	No data	No data	No data	0.11578013636066498	No data	No data	lactotransferrin
DYNC2LI1	0.030459565162756466	0.05010367180347339	No data	No data	No data	No data	No data	No data	dynein cytoplasmic 2 light intermediate chain 1
CCR2	0.04707668859780358	0.05003130045261698	No data	No data	No data	0.32464876475623466	No data	No data	C-C motif chemokine receptor 2
RLBP1	0.030379464064827118	0.04997191157970443	No data	No data	No data	No data	No data	No data	retinaldehyde binding protein 1
FAM89B	0.03031571515518829	0.049867049464001	No data	No data	No data	No data	No data	No data	family with sequence similarity 89 member B
ATF6B	0.030294994431868474	0.049832965447528695	No data	No data	No data	No data	No data	No data	activating transcription factor 6 beta
XYLB	0.03001695949830721	0.04937561909387532	No data	No data	No data	No data	No data	No data	xylulokinase
STAC3	0.029975494646199377	0.04930741256071277	No data	No data	No data	No data	No data	No data	SH3 and cysteine rich domain 3
EPOR	0.1012653760612062	0.04899047650189437	No data	0.15198269940290526	No data	0.10545910641901593	No data	No data	erythropoietin receptor
PLCH2	0.029675762843615058	0.04881437650502703	No data	No data	No data	No data	No data	No data	phospholipase C eta 2
VWA8	0.029639074083812635	0.048754026281043375	No data	No data	No data	No data	No data	No data	von Willebrand factor A domain containing 8
UQCC6	0.02959035215977	0.048673882415600056	No data	No data	No data	No data	No data	No data	ubiquinol-cytochrome c reductase complex assembly factor 6
RTP3	0.02956368369394243	0.04863001481433304	No data	No data	No data	No data	No data	No data	receptor transporter protein 3
KCNK17	0.02953704884479224	0.04858620250994768	No data	No data	No data	No data	No data	No data	potassium two pore domain channel subfamily K member 17
HOXC9	0.02948589906235442	0.0485020650017991	No data	No data	No data	No data	No data	No data	homeobox C9
TMEM258	0.02927592034636271	0.048156665958327946	No data	No data	No data	No data	No data	No data	transmembrane protein 258
OASL	0.029233319640650967	0.04808659103223585	No data	No data	No data	No data	No data	No data	2'-5'-oligoadenylate synthetase like
NECTIN2	0.029716494466960387	0.04781749803673126	No data	No data	No data	0.021277577916406734	No data	No data	nectin cell adhesion molecule 2
TBC1D7	0.029031082627465062	0.04775392650202874	No data	No data	No data	No data	No data	No data	TBC1 domain family member 7
HAPLN4	0.029336022086145424	0.047647597958947366	No data	No data	No data	0.012158615952232422	No data	No data	hyaluronan and proteoglycan link protein 4
CKM	0.030087394211093153	0.04758004309859145	No data	No data	No data	0.03822871498981077	No data	No data	creatine kinase, M-type
CXCR2	0.03291451838848587	0.047576712011924364	No data	No data	No data	0.13130342871321599	No data	No data	C-X-C motif chemokine receptor 2
CDC27	0.028880279819048706	0.04750586733310883	No data	No data	No data	No data	No data	No data	cell division cycle 27
ARAP1	0.0283440082244404	0.04662374128074373	No data	No data	No data	No data	No data	No data	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
SCAMP2	0.028317163529205196	0.0465795837954828	No data	No data	No data	No data	No data	No data	secretory carrier membrane protein 2
CTSK	0.0666996474645891	0.0460120594431335	No data	No data	No data	0.4910642025367377	No data	No data	cathepsin K
PDCL2	0.027915528448447042	0.04591892458503309	No data	No data	No data	No data	No data	No data	phosducin like 2
ABI2	0.02789548097653609	0.045885948016006296	No data	No data	No data	No data	No data	No data	abl interactor 2
NOA1	0.028002392398617612	0.04514991299079708	No data	No data	No data	0.01823792392834863	No data	No data	nitric oxide associated 1
SGK2	0.02737282723404448	0.04502622229632741	No data	No data	No data	No data	No data	No data	serum/glucocorticoid regulated kinase 2
RORC	0.027295060500755673	0.044898301925136594	No data	No data	No data	No data	No data	No data	RAR related orphan receptor C
QRICH1	0.0272687830439263	0.044855077503981086	No data	No data	No data	No data	No data	No data	glutamine rich 1
F7	0.04669322817323475	0.04474862213665237	No data	No data	No data	0.328098296245809	No data	No data	coagulation factor VII
GSS	0.02676775801924151	0.044030929382758786	No data	No data	No data	No data	No data	No data	glutathione synthetase
HPD	0.026549486195149016	0.04367188880618326	No data	No data	No data	No data	No data	No data	4-hydroxyphenylpyruvate dioxygenase
P4HA2	0.02648787474208843	0.04357054264424733	No data	No data	No data	No data	No data	No data	prolyl 4-hydroxylase subunit alpha 2
NUDT1	0.028225360784458385	0.04338892126318335	No data	No data	No data	0.06079307976116211	No data	No data	nudix hydrolase 1
RFC5	0.025924670337541103	0.04264411416462434	No data	No data	No data	No data	No data	No data	replication factor C subunit 5
CASTOR1	0.02591896215688436	0.04263472464088386	No data	No data	No data	No data	No data	No data	cytosolic arginine sensor for mTORC1 subunit 1
DRG2	0.025901333708951674	0.04260572718261732	No data	No data	No data	No data	No data	No data	developmentally regulated GTP binding protein 2
HERPUD1	0.025879766946795973	0.04257025149650234	No data	No data	No data	No data	No data	No data	homocysteine inducible ER protein with ubiquitin like domain 1
NPY2R	0.025877576126132677	0.042566647762867026	No data	No data	No data	No data	No data	No data	neuropeptide Y receptor Y2
UPB1	0.0258537958262416	0.04252753097525813	No data	No data	No data	No data	No data	No data	beta-ureidopropionase 1
LGI3	0.025787894632736914	0.04241912851602496	No data	No data	No data	No data	No data	No data	leucine rich repeat LGI family member 3
NLRC5	0.026242426512204625	0.04240688544671936	No data	No data	No data	0.015198269940290528	No data	No data	NLR family CARD domain containing 5
EVC2	0.025697312373013446	0.0422701275769718	No data	No data	No data	No data	No data	No data	EvC ciliary complex subunit 2
TAGLN	0.027691076940081952	0.04214277338545661	No data	No data	No data	0.06813891023230254	No data	No data	transgelin
TCP11	0.025556780434760933	0.042038963209572386	No data	No data	No data	No data	No data	No data	t-complex 11
TRAFD1	0.025503232165495864	0.041950880372717526	No data	No data	No data	No data	No data	No data	TRAF-type zinc finger domain containing 1
SELENOS	0.04644837396340965	0.040915775969078035	No data	No data	No data	0.33087552104216356	No data	No data	selenoprotein S
SSR3	0.024855808690793398	0.04088591791770455	No data	No data	No data	No data	No data	No data	signal sequence receptor subunit 3
PDLIM3	0.02478368405213347	0.0407672783637565	No data	No data	No data	No data	No data	No data	PDZ and LIM domain 3
NEURL2	0.02459349947827924	0.04045443918107089	No data	No data	No data	No data	No data	No data	neuralized E3 ubiquitin protein ligase 2
ASIC5	0.024577044057341138	0.04042737126313886	No data	No data	No data	No data	No data	No data	acid sensing ion channel subunit family member 5
CELSR3	0.024418244839553255	0.04016615860799496	No data	No data	No data	No data	No data	No data	cadherin EGF LAG seven-pass G-type receptor 3
PTGR1	0.02380639285774464	0.03915970855773858	No data	No data	No data	No data	No data	No data	prostaglandin reductase 1
PDIA5	0.023769938496822296	0.03909974390211402	No data	No data	No data	No data	No data	No data	protein disulfide isomerase family A member 5
MRM2	0.023760223506528243	0.039083763480769654	No data	No data	No data	No data	No data	No data	mitochondrial rRNA methyltransferase 2
MNT	0.023653737919557785	0.03890860277598416	No data	No data	No data	No data	No data	No data	MAX network transcriptional repressor
PCLAF	0.028392579297955124	0.03828852109670644	No data	No data	No data	0.16830231823633482	No data	No data	PCNA clamp associated factor
FYB2	0.02317469028531641	0.03812060579322986	No data	No data	No data	No data	No data	No data	FYN binding protein 2
TBC1D10A	0.022831110403244415	0.03755544297630757	No data	No data	No data	No data	No data	No data	TBC1 domain family member 10A
NMU	0.03992994756224079	0.03709543784289749	No data	No data	No data	0.01823792392834863	No data	0.2800129253799127	neuromedin U
CTR9	0.022482552040406677	0.036982090936557126	No data	No data	No data	No data	No data	No data	CTR9 homolog, Paf1/RNA polymerase II complex component
HMBS	0.022879047809035942	0.03672240017238129	No data	No data	No data	0.01823792392834863	No data	No data	hydroxymethylbilane synthase
TXN	0.044769473253633334	0.036710730076907415	No data	No data	No data	0.3223235074901589	No data	No data	thioredoxin
NME1	0.022297977894959638	0.03667848048258412	No data	No data	No data	No data	No data	No data	NME/NM23 nucleoside diphosphate kinase 1
ABI3	0.024114531739291966	0.03662691963188478	No data	No data	No data	0.06079307976116211	No data	No data	ABI family member 3
RRP15	0.022243759816266324	0.0365892958600805	No data	No data	No data	No data	No data	No data	ribosomal RNA processing 15 homolog
PGF	0.045934356139993505	0.03651323528245776	No data	No data	No data	0.3321510954576796	No data	No data	placental growth factor
CPLX3	0.02175767229906714	0.03578971880442075	No data	No data	No data	No data	No data	No data	complexin 3
MASTL	0.02163639342359897	0.0355902242633568	No data	No data	No data	No data	No data	No data	microtubule associated serine/threonine kinase like
NCAN	0.02158158470103162	0.03550006807652982	No data	No data	No data	No data	No data	No data	neurocan
PTH1R	0.021891535683491656	0.03540198310952546	No data	No data	No data	0.012158615952232422	No data	No data	parathyroid hormone 1 receptor
PPT2	0.021462697313696773	0.035304507351852074	No data	No data	No data	No data	No data	No data	palmitoyl-protein thioesterase 2
SLC30A3	0.021259160608629545	0.03496970492718982	No data	No data	No data	No data	No data	No data	solute carrier family 30 member 3
OGDH	0.021205373465909595	0.03488122916164009	No data	No data	No data	No data	No data	No data	oxoglutarate dehydrogenase
MCHR1	0.02115030039923079	0.03479063814882223	No data	No data	No data	No data	No data	No data	melanin concentrating hormone receptor 1
LSM2	0.02113932185785191	0.03477257928188867	No data	No data	No data	No data	No data	No data	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
SETD7	0.02360494739362892	0.034737478406718945	No data	No data	No data	0.081817353178564	No data	No data	SET domain containing 7, histone lysine methyltransferase
COA8	0.021111708912542788	0.03472715808359175	No data	No data	No data	No data	No data	No data	cytochrome c oxidase assembly factor 8
SPDEF	0.021051760624516778	0.03462854770184842	No data	No data	No data	No data	No data	No data	SAM pointed domain containing ETS transcription factor
GNG10	0.021003217683466274	0.034548698249836425	No data	No data	No data	No data	No data	No data	G protein subunit gamma 10
CDH17	0.02310253086337715	0.034354324237758777	No data	No data	No data	0.07295169571339452	No data	No data	cadherin 17
ARL4A	0.020882064096092594	0.0343494097981744	No data	No data	No data	No data	No data	No data	ADP ribosylation factor like GTPase 4A
MX2	0.02084162770779339	0.034282895009882595	No data	No data	No data	No data	No data	No data	MX dynamin like GTPase 2
GRIK4	0.024133152612119423	0.034225826363298836	No data	No data	No data	0.1094275435700918	No data	No data	glutamate ionotropic receptor kainate type subunit 4
POLR2B	0.02068584779540354	0.03402664888285323	No data	No data	No data	No data	No data	No data	RNA polymerase II subunit B
SLC44A4	0.020617027458136806	0.033913444653791126	No data	No data	No data	No data	No data	No data	solute carrier family 44 member 4
MCL1	0.02160943728715231	0.033845534798778595	No data	No data	No data	0.03400697333973007	No data	No data	MCL1 apoptosis regulator, BCL2 family member
ANXA9	0.020273857860154464	0.03334895672304218	No data	No data	No data	No data	No data	No data	annexin A9
CYP1A1	0.07528482093938664	0.03333034752946391	No data	No data	No data	0.5775261347647792	No data	No data	cytochrome P450 family 1 subfamily A member 1
CYP20A1	0.023299519236115403	0.0333105108583489	No data	No data	No data	0.10030858160591748	No data	No data	cytochrome P450 family 20 subfamily A member 1
MPRIP	0.020099163575873078	0.03306159789047816	No data	No data	No data	No data	No data	No data	myosin phosphatase Rho interacting protein
THADA	0.019962942374146437	0.03283752435733621	No data	No data	No data	No data	No data	No data	THADA armadillo repeat containing
PCIF1	0.019911294766578574	0.03275256796465012	No data	No data	No data	No data	No data	No data	phosphorylated CTD interacting factor 1
SCIN	0.019867284225605734	0.03268017396660668	No data	No data	No data	No data	No data	No data	scinderin
GBGT1	0.01983595944839826	0.03262864708668788	No data	No data	No data	No data	No data	No data	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)
AP5B1	0.019795327555599963	0.032561810708340334	No data	No data	No data	No data	No data	No data	adaptor related protein complex 5 subunit beta 1
PDE8A	0.567710632102382	0.03249562656897909	No data	0.9257169751369773	No data	No data	No data	No data	phosphodiesterase 8A
SF3A1	0.019701065474397886	0.03240675674237512	No data	No data	No data	No data	No data	No data	splicing factor 3a subunit 1
CEP70	0.019697299947601894	0.03240056273672384	No data	No data	No data	No data	No data	No data	centrosomal protein 70
RNF5	0.019590224060955463	0.03222443103379466	No data	No data	No data	No data	No data	No data	ring finger protein 5
SLK	0.019527172483204347	0.03212071597609594	No data	No data	No data	No data	No data	No data	STE20 like kinase
MSC	0.019453490692512874	0.03199951502529538	No data	No data	No data	No data	No data	No data	musculin
FEN1	0.023109724955327402	0.03185844343259928	No data	No data	No data	0.12310598651635328	No data	No data	flap structure-specific endonuclease 1
INTS10	0.019327459130207496	0.03179220267527048	No data	No data	No data	No data	No data	No data	integrator complex subunit 10
CALCOCO2	0.01984717642816568	0.03173520197024779	No data	No data	No data	0.01823792392834863	No data	No data	calcium binding and coiled-coil domain 2
ANTXR2	0.019288478011313545	0.0317280816946472	No data	No data	No data	No data	No data	No data	ANTXR cell adhesion molecule 2
DALRD3	0.0192784990211061	0.03171166701349163	No data	No data	No data	No data	No data	No data	DALR anticodon binding domain containing 3
CAVIN1	0.03649436665905957	0.03157726728209303	No data	No data	No data	No data	No data	0.2606807260158631	caveolae associated protein 1
IRF1	0.021993599490083886	0.031567875493633844	No data	No data	No data	0.092198512506521	No data	No data	interferon regulatory factor 1
ANKRD17	0.019147066302815097	0.0314954701719969	No data	No data	No data	No data	No data	No data	ankyrin repeat domain 17
ALB	0.10910326907679052	0.0314954701719969	No data	No data	No data	0.8579636276934411	No data	No data	albumin
USP39	0.019065315132762998	0.031360995704881114	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 39
RPL6	0.019045498961949566	0.03132839960859633	No data	No data	No data	No data	No data	No data	ribosomal protein L6
DNAJC25-GNG10	0.019036706766659178	0.031313937114962304	No data	No data	No data	No data	No data	No data	DNAJC25-GNG10 readthrough
CCR3	0.02113758792814346	0.031282568496214275	No data	No data	No data	0.0697431720593332	No data	No data	C-C motif chemokine receptor 3
CHCHD2	0.018958182797634435	0.03118477114848513	No data	No data	No data	No data	No data	No data	coiled-coil-helix-coiled-coil-helix domain containing 2
HTT	0.018948631989815858	0.031169060794846035	No data	No data	No data	No data	No data	No data	huntingtin
KAT5	0.02016825192502581	0.03112347653680254	No data	No data	No data	0.04103532883878443	No data	No data	lysine acetyltransferase 5
CTSH	0.018916763379670756	0.031116639351039758	No data	No data	No data	No data	No data	No data	cathepsin H
PIGU	0.01891080462282503	0.03110683764849543	No data	No data	No data	No data	No data	No data	phosphatidylinositol glycan anchor biosynthesis class U
ALKBH3	0.018808860040883783	0.03093914655217039	No data	No data	No data	No data	No data	No data	alkB homolog 3, alpha-ketoglutarate dependent dioxygenase
PRG3	0.01875996601781025	0.03085871959688926	No data	No data	No data	No data	No data	No data	proteoglycan 3, pro eosinophil major basic protein 2
KIF14	0.018704208685384607	0.030767003018876273	No data	No data	No data	No data	No data	No data	kinesin family member 14
DYM	0.018679981272211262	0.030727150763868755	No data	No data	No data	No data	No data	No data	dymeclin
ANKRD31	0.0186155212359913	0.0306211188989374	No data	No data	No data	No data	No data	No data	ankyrin repeat domain 31
ZC3H12D	0.018514098458311725	0.0304542861310006	No data	No data	No data	No data	No data	No data	zinc finger CCCH-type containing 12D
LKAAEAR1	0.018491194142487902	0.03041661027066616	No data	No data	No data	No data	No data	No data	LKAAEAR motif containing 1
SELE	0.09794931793623245	0.015198269940290528	No data	No data	No data	0.786598114622519	No data	No data	selectin E
